Hand:,RIGHT
,"r2c1-5-6-5,r1c1-5-7-5,r1c2-5-8-5,r2c2-5-8-4,r2c3-5-8-3,r2c4-5-8-2"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,146.0882,0,0,9,r1c3,
,146.0895,0,0,9,r1c3,
,146.0909,0,0,9,r1c3,
,146.0922,0,0,9,r1c3,
,146.0933,0,0,9,r1c3,
,146.0946,0,0,9,r1c3,
,146.0959,0,0,9,r1c3,
,146.0972,0,0,9,r1c3,
,146.0985,0,0,9,r1c3,
,146.0998,0,0,9,r1c3,
,146.101,0,0,9,r1c3,
,146.1026,0,0,9,r1c3,
,146.1041,0,0,9,r1c3,
,146.1054,0,0,9,r1c3,
,146.1064,0,0,9,r1c3,
,146.108,0,0,9,r1c3,
,146.1091,0,0,9,r1c3,
,146.1101,0,0,9,r1c3,
,146.1113,0,0,9,r1c3,
,146.1125,0,0,9,r1c3,
,146.1136,0,0,9,r1c3,
,146.1146,0,0,9,r1c3,
,146.1156,0,0,9,r1c3,
,146.1169,0,0,9,r1c3,
,146.1183,0,0,9,r1c3,
,146.1192,0,0,9,r1c3,
,146.1206,0,0,9,r1c3,
,146.1218,0,0,9,r1c3,
,146.123,0,0,9,r1c3,
,146.1239,0,0,9,r1c3,
,146.125,0,0,9,r1c3,
,146.126,0,0,9,r1c3,
,146.127,0,0,9,r1c3,
,146.1283,0,0,9,r1c3,
,146.1299,0,0,9,r1c3,
,146.1309,0,0,9,r1c3,
,146.132,0,0,9,r1c3,
,146.133,0,0,9,r1c3,
,146.134,0,0,9,r1c3,
,146.1351,0,0,9,r1c3,
,146.136,0,0,9,r1c3,
,146.1371,0,0,9,r1c3,
,146.1382,0,0,9,r1c3,
,146.1392,0,0,9,r1c3,
,146.1401,0,0,9,r1c3,
,146.1413,0,0,9,r1c3,
,146.1423,0,0,9,r1c3,
,146.1433,0,0,9,r1c3,
,146.1443,0,0,9,r1c3,
,146.1453,0,0,9,r1c3,
,146.1463,0,0,9,r1c3,
,146.1474,0,0,9,r1c3,
,146.1493,0,0,9,r1c3,
,146.151,0,0,9,r1c3,
,146.1521,0,0,9,r1c3,
,146.1532,0,0,9,r1c3,
,146.1545,0,0,9,r1c3,
,146.1555,0,0,9,r1c3,
,146.1565,0,0,9,r1c3,
,146.1575,0,0,9,r1c3,
,146.1591,0,0,9,r1c3,
,146.1601,0,0,9,r1c3,
,146.1615,0,0,9,r1c3,
,146.1625,0,0,9,r1c3,
,146.1639,0,0,9,r1c3,
,146.1649,0,0,9,r1c3,
,146.1662,0,0,9,r1c3,
,146.1672,0,0,9,r1c3,
,146.1683,0,0,9,r1c3,
,146.1694,0,0,9,r1c3,
,146.1709,0,0,9,r1c3,
,146.172,0,0,9,r1c3,
,146.1733,0,0,9,r1c3,
,146.1743,0,0,9,r1c3,
,146.1756,0,0,9,r1c3,
,146.1769,0,0,9,r1c3,
,146.1783,0,0,9,r1c3,
,146.1792,0,0,9,r1c3,
,146.1806,0,0,9,r1c3,
,146.182,0,0,9,r1c3,
,146.1832,0,0,9,r1c3,
,146.1849,0,0,9,r1c3,
,146.1866,0,0,9,r1c3,
,146.188,0,0,9,r1c3,
,146.1893,0,0,9,r1c3,
,146.1906,0,0,9,r1c3,
,146.1919,0,0,9,r1c3,
,146.1932,0,0,9,r1c3,
,146.1945,0,0,9,r1c3,
,146.1959,0,0,9,r1c3,
,146.197,0,0,9,r1c3,
,146.1983,0,0,9,r1c3,
,146.1999,0,0,9,r1c3,
,146.2012,0,0,9,r1c3,
,146.2029,0,0,9,r1c3,
,146.2042,0,0,9,r1c3,
,146.2056,0,0,9,r1c3,
,146.2069,0,0,9,r1c3,
,146.2082,0,0,9,r1c3,
,146.2099,0,0,9,r1c3,
,146.2112,0,0,9,r1c3,
,146.2124,0,0,9,r1c3,
,146.2138,0,0,9,r1c3,
,146.2151,0,0,9,r1c3,
,146.2164,0,0,9,r1c3,
,146.218,0,0,9,r1c3,
,146.2193,0,0,9,r1c3,
,146.2206,0,0,9,r1c3,
,146.2222,0,0,9,r1c3,
,146.2234,0,0,9,r1c3,
,146.2247,0,0,9,r1c3,
,146.226,0,0,9,r1c3,
,146.2273,0,0,9,r1c3,
,146.2287,0,0,9,r1c3,
,146.2309,0,0,9,r1c3,
,146.2321,0,0,9,r1c3,
,146.2335,0,0,9,r1c3,
,146.2349,0,0,9,r1c3,
,146.2362,0,0,9,r1c3,
,146.2375,0,0,9,r1c3,
,146.2389,0,0,9,r1c3,
,146.2402,0,0,9,r1c3,
,146.2419,0,0,9,r1c3,
,146.2432,0,0,9,r1c3,
,146.2445,0,0,9,r1c3,
,146.2458,0,0,9,r1c3,
,146.2472,0,0,9,r1c3,
,146.2482,0,0,9,r1c3,
,146.2496,0,0,9,r1c3,
,146.2511,0,0,9,r1c3,
,146.2524,0,0,9,r1c3,
,146.2538,0,0,9,r1c3,
,146.2548,0,0,9,r1c3,
,146.2561,0,0,9,r1c3,
,146.2573,0,0,9,r1c3,
,146.2587,0,0,9,r1c3,
,146.2603,0,0,9,r1c3,
,146.2618,0,0,9,r1c3,
,146.263,0,0,9,r1c3,
,146.264,0,0,9,r1c3,
,146.265,0,0,9,r1c3,
,146.2663,0,0,9,r1c3,
,146.2675,0,0,9,r1c3,
,146.2687,0,0,9,r1c3,
,146.2701,0,0,9,r1c3,
,146.2711,0,0,9,r1c3,
,146.2721,0,0,9,r1c3,
,146.2734,0,0,9,r1c3,
,146.2745,0,0,9,r1c3,
,146.2759,0,0,10,,5-7-9
,146.2799,0,0,10,,5-7-9
,146.281,0,0,10,,5-7-9
,146.2823,0,0,10,,5-7-9
,146.2833,0,0,10,,5-7-9
,146.2844,0,0,10,,5-7-9
,146.2854,0,0,10,,5-7-9
,146.2865,0,0,10,,5-7-9
,146.2875,0,0,10,,5-7-9
,146.2889,0,0,10,,5-7-9
,146.29,0,0,10,,5-7-9
,146.291,0,0,10,,5-7-9
,146.292,0,0,10,,5-7-9
,146.2931,0,0,10,,5-7-9
,146.2941,0,0,10,,5-7-9
,146.2952,0,0,10,,5-7-9
,146.2962,0,0,10,,5-7-9
,146.2973,0,0,10,,5-7-9
,146.2986,0,0,10,,5-7-9
,146.3007,0,0,10,,5-7-9
,146.3029,0,0,10,,5-7-9
,146.304,0,0,10,,5-7-9
,146.305,0,0,10,,5-7-9
,146.3064,0,0,10,,5-7-9
,146.3075,0,0,10,,5-7-9
,146.3085,0,0,10,,5-7-9
,146.3096,0,0,10,,5-7-9
,146.3109,0,0,10,,5-7-9
,146.312,0,0,10,,5-7-9
,146.313,0,0,10,,5-7-9
,146.3142,0,0,10,,5-7-9
,146.3152,0,0,10,,5-7-9
,146.3163,0,0,10,,5-7-9
,146.3174,0,0,10,,5-7-9
,146.3184,0,0,10,,5-7-9
,146.3194,0,0,10,,5-7-9
,146.3205,0,0,10,,5-7-9
,146.322,0,0,10,,5-7-9
,146.3234,0,0,10,,5-7-9
,146.3248,0,0,10,,5-7-9
,146.3258,0,0,10,,5-7-9
,146.3269,0,0,10,,5-7-9
,146.3283,0,0,10,,5-7-9
,146.3294,0,0,10,,5-7-9
,146.3305,0,0,10,,5-7-9
,146.3318,0,0,10,,5-7-9
,146.3332,0,0,10,,5-7-9
,146.3342,0,0,10,,5-7-9
,146.3353,0,0,10,,5-7-9
,146.3364,0,0,10,,5-7-9
,146.3374,0,0,10,,5-7-9
,146.3387,0,0,10,,5-7-9
,146.3397,0,0,10,,5-7-9
,146.3411,0,0,10,,5-7-9
,146.3423,0,0,10,,5-7-9
,146.3434,0,0,10,,5-7-9
,146.3445,0,0,10,,5-7-9
,146.3458,0,0,10,,5-7-9
,146.3472,0,0,10,,5-7-9
,146.3482,0,0,10,,5-7-9
,146.3493,0,0,10,,5-7-9
,146.3506,0,0,10,,5-7-9
,146.3517,0,0,10,,5-7-9
,146.3527,0,0,10,,5-7-9
,146.3538,0,0,10,,5-7-9
,146.3548,0,0,10,,5-7-9
,146.3559,0,0,10,,5-7-9
,146.3569,0,0,10,,5-7-9
,146.358,0,0,10,,5-7-9
,146.359,0,0,10,,5-7-9
,146.36,0,0,10,,5-7-9
,146.3615,0,0,10,,5-7-9
,146.3626,0,0,10,,5-7-9
,146.3637,0,0,10,,5-7-9
,146.3647,0,0,10,,5-7-9
,146.3658,0,0,10,,5-7-9
,146.3668,0,0,10,,5-7-9
,146.3679,0,0,10,,5-7-9
,146.3689,0,0,10,,5-7-9
,146.3699,0,0,10,,5-7-9
,146.371,0,0,10,,5-7-9
,146.372,0,0,10,,5-7-9
,146.373,0,0,10,,5-7-9
,146.3741,0,0,10,,5-7-9
,146.3751,0,0,10,,5-7-9
,146.3762,0,0,10,,5-7-9
,146.3772,0,0,10,,5-7-9
,146.3784,0,0,10,,5-7-9
,146.3795,0,0,10,,5-7-9
,146.3806,0,0,10,,5-7-9
,146.382,0,0,10,,5-7-9
,146.383,0,0,10,,5-7-9
,146.3841,0,0,10,,5-7-9
,146.3851,0,0,10,,5-7-9
,146.3862,0,0,10,,5-7-9
,146.3872,0,0,10,,5-7-9
,146.3882,0,0,10,,5-7-9
,146.3893,0,0,10,,5-7-9
,146.3903,0,0,10,,5-7-9
,146.3914,0,0,10,,5-7-9
,146.3924,0,0,10,,5-7-9
,146.3935,0,0,10,,5-7-9
,146.3946,0,0,10,,5-7-9
,146.3956,0,0,10,,5-7-9
,146.3966,0,0,10,,5-7-9
,146.3977,0,0,10,,5-7-9
,146.3987,0,0,10,,5-7-9
,146.3997,0,0,10,,5-7-9
,146.4008,0,0,10,,5-7-9
,146.402,0,0,10,,5-7-9
,146.4031,0,0,10,,5-7-9
,146.4041,0,0,10,,5-7-9
,146.4052,0,0,10,,5-7-9
,146.4062,0,0,10,,5-7-9
,146.4073,0,0,10,,5-7-9
,146.4083,0,0,10,,5-7-9
,146.4094,0,0,10,,5-7-9
,146.4105,0,0,10,,5-7-9
,146.4115,0,0,10,,5-7-9
,146.4125,0,0,10,,5-7-9
,146.4136,0,0,10,,5-7-9
,146.4147,0,0,10,,5-7-9
,146.4157,0,0,10,,5-7-9
,146.4167,0,0,10,,5-7-9
,146.4178,0,0,10,,5-7-9
,146.4189,0,0,10,,5-7-9
,146.4199,0,0,10,,5-7-9
,146.421,0,0,10,,5-7-9
,146.4222,0,0,10,,5-7-9
,146.4232,0,0,10,,5-7-9
,146.4243,0,0,10,,5-7-9
,146.4255,0,0,10,,5-7-9
,146.4267,0,0,10,,5-7-9
,146.4279,0,0,10,,5-7-9
,146.429,0,0,10,,5-7-9
,146.4309,0,0,10,,5-7-9
,146.432,0,0,10,,5-7-9
,146.4331,0,0,10,,5-7-9
,146.4342,0,0,10,,5-7-9
,146.4352,0,0,10,,5-7-9
,146.4363,0,0,10,,5-7-9
,146.4374,0,0,10,,5-7-9
,146.4384,0,0,10,,5-7-9
,146.4395,0,0,10,,5-7-9
,146.4405,0,0,10,,5-7-9
,146.4418,0,0,10,,5-7-9
,146.4429,0,0,10,,5-7-9
,146.444,0,0,10,,5-7-9
,146.4451,0,0,10,,5-7-9
,146.4462,0,0,10,,5-7-9
,146.4472,0,0,10,,5-7-9
,146.4483,0,0,10,,5-7-9
,146.4494,0,0,10,,5-7-9
,146.4514,0,0,10,,5-7-9
,146.4531,0,0,10,,5-7-9
,146.4542,0,0,10,,5-7-9
,146.4552,0,0,10,,5-7-9
,146.4563,0,0,10,,5-7-9
,146.4575,0,0,10,,5-7-9
,146.4586,0,0,10,,5-7-9
,146.4598,0,0,10,,5-7-9
,146.4609,0,0,10,,5-7-9
,146.4621,0,0,10,,5-7-9
,146.4632,0,0,10,,5-7-9
,146.4642,0,0,10,,5-7-9
,146.4653,0,0,10,,5-7-9
,146.4664,0,0,10,,5-7-9
,146.4674,0,0,10,,5-7-9
,146.4684,0,0,10,,5-7-9
,146.4695,0,0,10,,5-7-9
,146.4706,0,0,10,,5-7-9
,146.4716,0,0,10,,5-7-9
,146.4727,0,0,10,,5-7-9
,146.4737,0,0,10,,5-7-9
,146.4748,0,0,10,,5-7-9
,146.4758,0,0,10,,5-7-9
,146.4769,0,0,10,,5-7-9
,146.4779,0,0,10,,5-7-9
,146.4789,0,0,10,,5-7-9
,146.48,0,0,10,,5-7-9
,146.481,0,0,10,,5-7-9
,146.4822,0,0,10,,5-7-9
,146.4832,0,0,10,,5-7-9
,146.4843,0,0,10,,5-7-9
,146.4853,0,0,10,,5-7-9
,146.4863,0,0,10,,5-7-9
,146.4874,0,0,10,,5-7-9
,146.4884,0,0,10,,5-7-9
,146.4894,0,0,10,,5-7-9
,146.4905,0,0,10,,5-7-9
,146.4915,0,0,10,,5-7-9
,146.4926,0,0,10,,5-7-9
,146.4936,0,0,10,,5-7-9
,146.4947,0,0,10,,5-7-9
,146.4957,0,0,10,,5-7-9
,146.4967,0,0,10,,5-7-9
,146.4978,0,0,10,,5-7-9
,146.4988,0,0,10,,5-7-9
,146.4998,0,0,10,,5-7-9
,146.5009,0,0,10,,5-7-9
,146.5021,0,0,10,,5-7-9
,146.5031,0,0,10,,5-7-9
,146.5041,0,0,10,,5-7-9
,146.5052,0,0,10,,5-7-9
,146.5062,0,0,10,,5-7-9
,146.5072,0,0,10,,5-7-9
,146.5083,0,0,10,,5-7-9
,146.5093,0,0,10,,5-7-9
,146.5104,0,0,10,,5-7-9
,146.5114,0,0,10,,5-7-9
,146.5124,0,0,10,,5-7-9
,146.5135,0,0,10,,5-7-9
,146.5145,0,0,10,,5-7-9
,146.5155,0,0,10,,5-7-9
,146.5166,0,0,10,,5-7-9
,146.5177,0,0,10,,5-7-9
,146.5187,0,0,10,,5-7-9
,146.5198,0,0,10,,5-7-9
,146.5208,0,0,10,,5-7-9
,146.522,0,0,10,,5-7-9
,146.523,0,0,10,,5-7-9
,146.5241,0,0,10,,5-7-9
,146.5251,0,0,10,,5-7-9
,146.5262,0,0,10,,5-7-9
,146.5276,0,0,10,,5-7-9
,146.5287,0,0,10,,5-7-9
,146.5298,0,0,10,,5-7-9
,146.5308,0,0,10,,5-7-9
,146.5319,0,0,10,,5-7-9
,146.5329,0,0,10,,5-7-9
,146.5343,0,0,10,,5-7-9
,146.5353,0,0,10,,5-7-9
,146.5364,0,0,10,,5-7-9
,146.5376,0,0,10,,5-7-9
,146.5389,0,0,10,,5-7-9
,146.54,0,0,10,,5-7-9
,146.5411,0,0,10,,5-7-9
,146.5423,0,0,10,,5-7-9
,146.5434,0,0,10,,5-7-9
,146.5445,0,0,10,,5-7-9
,146.5456,0,0,10,,5-7-9
,146.5466,0,0,10,,5-7-9
,146.5476,0,0,10,,5-7-9
,146.5487,0,0,10,,5-7-9
,146.5498,0,0,10,,5-7-9
,146.5508,0,0,10,,5-7-9
,146.5518,0,0,10,,5-7-9
,146.5529,0,0,10,,5-7-9
,146.554,0,0,10,,5-7-9
,146.555,0,0,10,,5-7-9
,146.5561,0,0,10,,5-7-9
,146.5575,0,0,10,,5-7-9
,146.5585,0,0,10,,5-7-9
,146.5597,0,0,10,,5-7-9
,146.5607,0,0,10,,5-7-9
,146.5619,0,0,10,,5-7-9
,146.563,0,0,10,,5-7-9
,146.564,0,0,10,,5-7-9
,146.5651,0,0,10,,5-7-9
,146.5662,0,0,10,,5-7-9
,146.5672,0,0,10,,5-7-9
,146.5682,0,0,10,,5-7-9
,146.5693,0,0,10,,5-7-9
,146.5706,0,0,10,,5-7-9
,146.5717,0,0,10,,5-7-9
,146.5728,0,0,10,,5-7-9
,146.5738,0,0,10,,5-7-9
,146.5749,0,0,10,,5-7-9
,146.5759,0,0,10,,5-7-9
,146.577,0,0,10,,5-7-9
,146.578,0,0,10,,5-7-9
,146.5791,0,0,10,,5-7-9
,146.5802,0,0,10,,5-7-9
,146.5814,0,0,10,,5-7-9
,146.5825,0,0,10,,5-7-9
,146.591,0,0,10,,5-7-9
,146.5927,0,0,10,,5-7-9
,146.5938,0,0,10,,5-7-9
,146.5948,0,0,10,,5-7-9
,146.5959,0,0,10,,5-7-9
,146.597,0,0,10,,5-7-9
,146.5982,0,0,10,,5-7-9
,146.5993,0,0,10,,5-7-9
,146.6004,0,0,10,,5-7-9
,146.6026,0,0,10,,5-7-9
,146.6044,0,0,10,,5-7-9
,146.6055,0,0,10,,5-7-9
,146.6068,0,0,10,,5-7-9
,146.6079,0,0,10,,5-7-9
,146.609,0,0,10,,5-7-9
,146.6104,0,0,10,,5-7-9
,146.6115,0,0,10,,5-7-9
,146.6125,0,0,10,,5-7-9
,146.6135,0,0,10,,5-7-9
,146.6146,0,0,10,,5-7-9
,146.616,0,0,10,,5-7-9
,146.617,0,0,10,,5-7-9
,146.6181,0,0,10,,5-7-9
,146.6192,0,0,10,,5-7-9
,146.6203,0,0,10,,5-7-9
,146.6215,0,0,10,,5-7-9
,146.6225,0,0,10,,5-7-9
,146.6236,0,0,10,,5-7-9
,146.6246,0,0,10,,5-7-9
,146.6257,0,0,10,,5-7-9
,146.6267,0,0,10,,5-7-9
,146.6278,0,0,10,,5-7-9
,146.6288,0,0,10,,5-7-9
,146.6299,0,0,10,,5-7-9
,146.6316,0,0,10,,5-7-9
,146.6326,0,0,10,,5-7-9
,146.6338,0,0,10,,5-7-9
,146.635,0,0,10,,5-7-9
,146.6362,0,0,10,,5-7-9
,146.6373,0,0,10,,5-7-9
,146.6384,0,0,10,,5-7-9
,146.6394,0,0,10,,5-7-9
,146.6404,0,0,10,,5-7-9
,146.6416,0,0,10,,5-7-9
,146.6427,0,0,10,,5-7-9
,146.6437,0,0,10,,5-7-9
,146.6447,0,0,10,,5-7-9
,146.6458,0,0,10,,5-7-9
,146.6468,0,0,10,,5-7-9
,146.6479,0,0,10,,5-7-9
,146.6491,0,0,10,,5-7-9
,146.6502,0,0,10,,5-7-9
,146.6512,0,0,10,,5-7-9
,146.6523,0,0,10,,5-7-9
,146.6533,0,0,10,,5-7-9
,146.6543,0,0,10,,5-7-9
,146.6554,0,0,10,,5-7-9
,146.6564,0,0,10,,5-7-9
,146.6578,0,0,10,,5-7-9
,146.6589,0,0,10,,5-7-9
,146.6599,0,0,10,,5-7-9
,146.661,0,0,10,,5-7-9
,146.6622,0,0,10,,5-7-9
,146.6632,0,0,10,,5-7-9
,146.6648,0,0,10,,5-7-9
,146.6659,0,0,10,,5-7-9
,146.6669,0,0,10,,5-7-9
,146.668,0,0,10,,5-7-9
,146.6691,0,0,10,,5-7-9
,146.6704,0,0,10,,5-7-9
,146.6714,0,0,10,,5-7-9
,146.6726,0,0,10,,5-7-9
,146.6737,0,0,10,,5-7-9
,146.6748,0,0,10,,5-7-9
,146.6759,0,0,10,,5-7-9
,146.6769,0,0,10,,5-7-9
,146.6779,0,0,10,,5-7-9
,146.679,0,0,10,,5-7-9
,146.6802,0,0,10,,5-7-9
,146.6815,0,0,10,,5-7-9
,146.6827,0,0,10,,5-7-9
,146.6838,0,0,10,,5-7-9
,146.685,0,0,10,,5-7-9
,146.6861,0,0,10,,5-7-9
,146.6871,0,0,10,,5-7-9
,146.6885,0,0,10,,5-7-9
,146.6895,0,0,10,,5-7-9
,146.6908,0,0,10,,5-7-9
,146.6919,0,0,10,,5-7-9
,146.6929,0,0,10,,5-7-9
,146.6942,0,0,10,,5-7-9
,146.6952,0,0,10,,5-7-9
,146.6964,0,0,10,,5-7-9
,146.6974,0,0,10,,5-7-9
,146.6987,0,0,10,,5-7-9
,146.7,0,0,10,,5-7-9
,146.7011,0,0,10,,5-7-9
,146.7025,0,0,10,,5-7-9
,146.7036,0,0,10,,5-7-9
,146.7047,0,0,10,,5-7-9
,146.706,0,0,10,,5-7-9
,146.7072,0,0,10,,5-7-9
,146.7085,0,0,10,,5-7-9
,146.7099,0,0,10,,5-7-9
,146.7111,0,0,10,,5-7-9
,146.7121,0,0,10,,5-7-9
,146.7138,0,0,10,,5-7-9
,146.7151,0,0,10,,5-7-9
,146.7163,0,0,10,,5-7-9
,146.7176,0,0,10,,5-7-9
,146.719,0,0,10,,5-7-9
,146.7201,0,0,10,,5-7-9
,146.7216,0,0,10,,5-7-9
,146.7228,0,0,10,,5-7-9
,146.724,0,0,10,,5-7-9
,146.7253,0,0,10,,5-7-9
,146.7265,0,0,10,,5-7-9
,146.728,0,0,10,,5-7-9
,146.7291,0,0,10,,5-7-9
,146.7303,0,0,10,,5-7-9
,146.7319,0,0,10,,5-7-9
,146.733,0,0,10,,5-7-9
,146.7341,0,0,10,,5-7-9
,146.7354,0,0,10,,5-7-9
,146.7368,0,0,10,,5-7-9
,146.7379,0,0,10,,5-7-9
,146.7392,0,0,10,,5-7-9
,146.7407,0,0,10,,5-7-9
,146.7424,0,0,10,,5-7-9
,146.7438,0,0,10,,5-7-9
,146.7453,0,0,10,,5-7-9
,146.7469,0,0,10,,5-7-9
,146.7484,0,0,10,,5-7-9
,146.7498,0,0,10,,5-7-9
,146.7511,0,0,10,,5-7-9
,146.7531,0,0,10,,5-7-9
,146.755,0,0,10,,5-7-9
,146.7562,0,0,10,,5-7-9
,146.7574,0,0,10,,5-7-9
,146.7587,0,0,10,,5-7-9
,146.7596,0,0,10,,5-7-9
,146.7608,0,0,10,,5-7-9
,146.7623,0,0,10,,5-7-9
,146.7634,0,0,10,,
,146.7644,0,0,10,,
,146.7657,0,0,10,,
,146.7671,0,0,10,,
,146.7683,0,0,10,,
,146.7695,0,0,10,,
,146.7708,0,0,10,,
,146.7719,0,0,10,,
,146.7729,0,0,10,,
,146.7742,0,0,10,,
,146.7755,0,0,10,,
,146.7766,0,0,10,,
,146.7779,0,0,10,,
,146.7791,0,0,10,,
,146.7802,0,0,10,,
,146.7817,0,0,10,,
,146.7828,0,0,10,,
,146.784,0,0,10,,
,146.7852,0,0,10,,
,146.7862,0,0,10,,
,146.7873,0,0,10,,
,146.7883,0,0,10,,
,146.7896,0,0,10,,
,146.7909,0,0,10,,
,146.7919,0,0,10,,
,146.793,0,0,10,,
,146.7941,0,0,10,,
,146.7951,0,0,10,,
,146.7962,0,0,10,,
,146.7973,0,0,10,,
,146.7986,0,0,10,,
,146.8,0,0,10,,
,146.8012,0,0,10,,
,146.8026,0,0,10,,
,146.8036,0,0,10,,
,146.8047,0,0,10,,
,146.8057,0,0,10,,
,146.8067,0,0,10,,
,146.8078,0,0,10,,
,146.8091,0,0,10,,
,146.8103,0,0,10,,
,146.8113,0,0,10,,
,146.8124,0,0,10,,
,146.8134,0,0,10,,
,146.8145,0,0,10,,
,146.8155,0,0,10,,
,146.8165,0,0,10,,
,146.8176,0,0,10,,
,146.8194,0,0,10,,
,146.8204,0,0,10,,
,146.8218,0,0,9,r1c3-5-7-9,
,146.8228,0,0,9,r1c3-5-7-9,
,146.8238,0,0,9,r1c3-5-7-9,
,146.8249,0,0,9,r1c3-5-7-9,
,146.8259,0,0,9,r1c3-5-7-9,
,146.8271,0,0,9,r1c3-5-7-9,
,146.8284,0,0,9,r1c3-5-7-9,
,146.8294,0,0,9,r1c3-5-7-9,
,146.8307,0,0,9,r1c3-5-7-9,
,146.8324,0,0,9,r1c3-5-7-9,
,146.8334,0,0,9,r1c3-5-7-9,
,146.8344,0,0,9,r1c3-5-7-9,
,146.8354,0,0,9,r1c3-5-7-9,
,146.8364,0,0,9,r1c3-5-7-9,
,146.8374,0,0,9,r1c3-5-7-9,
,146.8383,0,0,9,r1c3-5-7-9,
,146.8394,0,0,9,r1c3-5-7-9,
,146.8405,0,0,9,r1c3-5-7-9,
,146.842,0,0,9,r1c3-5-7-9,
,146.8432,0,0,9,r1c3-5-7-9,
,146.8442,0,0,9,r1c3-5-7-9,
,146.8452,0,0,9,r1c3-5-7-9,
,146.8466,0,0,9,r1c3-5-7-9,
,146.8477,0,0,9,r1c3-5-7-9,
,146.849,0,0,9,r1c3-5-7-9,
,146.85,0,0,9,r1c3-5-7-9,
,146.8513,0,0,9,r1c3-5-7-9,
,146.8524,0,0,9,r1c3-5-7-9,
,146.8534,0,0,9,r1c3-5-7-9,
,146.8544,0,0,9,r1c3-5-7-9,
,146.8553,0,0,9,r1c3-5-7-9,
,146.8568,0,0,9,r1c3-5-7-9,
,146.8578,0,0,9,r1c3-5-7-9,
,146.8589,0,0,9,r1c3-5-7-9,
,146.8599,0,0,9,r1c3-5-7-9,
,146.8609,0,0,9,r1c3-5-7-9,
,146.8624,0,0,9,r1c3-5-7-9,
,146.8637,0,0,9,r1c3-5-7-9,
,146.865,0,0,9,r1c3-5-7-9,
,146.8664,0,0,9,r1c3-5-7-9,
,146.8677,0,0,9,r1c3-5-7-9,
,146.8687,0,0,9,r1c3-5-7-9,
,146.87,0,0,9,r1c3-5-7-9,
,146.8713,0,0,9,r1c3-5-7-9,
,146.8728,0,0,9,r1c3-5-7-9,
,146.8742,0,0,9,r1c3-5-7-9,
,146.8755,0,0,9,r1c3-5-7-9,
,146.8769,0,0,9,r1c3-5-7-9,
,146.878,0,0,9,r1c3-5-7-9,
,146.8793,0,0,9,r1c3-5-7-9,
,146.8807,0,0,9,r1c3-5-7-9,
,146.8822,0,0,9,r1c3-5-7-9,
,146.8834,0,0,9,r1c3-5-7-9,
,146.8848,0,0,9,r1c3-5-7-9,
,146.8861,0,0,9,r1c3-5-7-9,
,146.8875,0,0,9,r1c3-5-7-9,
,146.889,0,0,9,r1c3-5-7-9,
,146.8903,0,0,9,r1c3-5-7-9,
,146.8915,0,0,9,r1c3-5-7-9,
,146.8929,0,0,9,r1c3-5-7-9,
,146.8941,0,0,9,r1c3-5-7-9,
,146.8955,0,0,9,r1c3-5-7-9,
,146.8969,0,0,9,r1c3-5-7-9,
,146.8982,0,0,9,r1c3-5-7-9,
,146.8999,0,0,9,r1c3-5-7-9,
,146.9013,0,0,9,r1c3-5-7-9,
,146.904,0,0,9,r1c3-5-7-9,
,146.9061,0,0,9,r1c3-5-7-9,
,146.9074,0,0,9,r1c3-5-7-9,
,146.9088,0,0,9,r1c3-5-7-9,
,146.9101,0,0,9,r1c3-5-7-9,
,146.9114,0,0,9,r1c3-5-7-9,
,146.9129,0,0,9,r1c3-5-7-9,
,146.9143,0,0,9,r1c3-5-7-9,
,146.9156,0,0,9,r1c3-5-7-9,
,146.9169,0,0,9,r1c3-5-7-9,
,146.9182,0,0,9,r1c3-5-7-9,
,146.9195,0,0,9,r1c3-5-7-9,
,146.9209,0,0,9,r1c3-5-7-9,
,146.9224,0,0,9,r1c3-5-7-9,
,146.9239,0,0,9,r1c3-5-7-9,
,146.9252,0,0,9,r1c3-5-7-9,
,146.9265,0,0,9,r1c3-5-7-9,
,146.9279,0,0,9,r1c3-5-7-9,
,146.9292,0,0,9,r1c3-5-7-9,
,146.9306,0,0,9,r1c3-5-7-9,
,146.9319,0,0,9,r1c3-5-7-9,
,146.9332,0,0,9,r1c3-5-7-9,
,146.9345,0,0,9,r1c3-5-7-9,
,146.9358,0,0,9,r1c3-5-7-9,
,146.9371,0,0,9,r1c3-5-7-9,
,146.9384,0,0,9,r1c3-5-7-9,
,146.9399,0,0,9,r1c3-5-7-9,
,146.9413,0,0,9,r1c3-5-7-9,
,146.9428,0,0,9,r1c3-5-7-9,
,146.9441,0,0,9,r1c3-5-7-9,
,146.9454,0,0,9,r1c3-5-7-9,
,146.9468,0,0,9,r1c3-5-7-9,
,146.9481,0,0,9,r1c3-5-7-9,
,146.9494,0,0,9,r1c3-5-7-9,
,146.9508,0,0,9,r1c3-5-7-9,
,146.9521,0,0,9,r1c3-5-7-9,
,146.9534,0,0,9,r1c3-5-7-9,
,146.9548,0,0,9,r1c3-5-7-9,
,146.9561,0,0,9,r1c3-5-7-9,
,146.9575,0,0,9,r1c3-5-7-9,
,146.9588,0,0,9,r1c3-5-7-9,
,146.96,0,0,9,r1c3-5-7-9,
,146.9614,0,0,9,r1c3-5-7-9,
